Scraping_Date,Type,Description,Bedrooms,Bathrooms,Area,Down Payment,Price,Location
2025-03-31,Apartment,Apartment For Sale Mountain view I city New Cairo,4,4, 230 sqm,Cash,"11,000,000 EGP","Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Distinctive apartment in the Fifth Settlement,2,1, 135 sqm," 1,842,750 EGP","6,142,500 EGP","Nest Cairo, The 6th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,New apartment -a prime location with installments,1,1, 74 sqm," 2,600,000 EGP","5,500,000 EGP","Sahl Hasheesh Resort, Sahl Hasheesh, Hurghada, Red Sea"
2025-03-31,Villa,one story villa first row golf city gate corner,7+,7, 714 sqm,Cash,"40,000,000 EGP","City Gate, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Ground floor 2 BDs apartment in Makadi Heights,2,1, 57 sqm,Cash,"2,900,000 EGP","Makadi Orascom Resort, Makadi, Hurghada, Red Sea"
2025-03-31,Chalet,Furnished Chalet For sale Ready to move,3,2, 140 sqm,Cash,"7,500,000 EGP","La Vista 2, La Vista, Al Ain Al Sokhna, Suez"
2025-03-31,Villa,Your villa in Ras El Hekma with the lowest,3,4, 139 sqm," 818,040 EGP","13,634,000 EGP","Jefaira, Ras Al Hekma, North Coast"
2025-03-31,Villa,"Twin house, ready now, Sodic Zayed,8 years -low DP",5,4, 196 sqm,Cash,"5,499,000 EGP","Vye Sodic, New Zayed City, Sheikh Zayed City, Giza"
2025-03-31,Villa,Ready To Move Standalone Villa In Patio El Shorouk,4,4, 295 sqm,Cash,"8,000,000 EGP","Al Patio Prime, El Patio, El Shorouk Compounds, Shorouk City, Cairo"
2025-03-31,Villa,Villa for sale ready to move in the Marq new cairo,4,4, 245 sqm,Cash,"7,200,000 EGP","The MarQ, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,"Apartmentin New Cairo 0%downpayment, 50% discount",2,2, 115 sqm,Cash,"3,300,000 EGP","Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo"
2025-03-31,Apartment,Fully Finished Apartment 157m In Sodic East,3,2, 157 sqm,Cash,"4,500,000 EGP","Sodic East, 6th District, New Heliopolis, Cairo"
2025-03-31,Apartment,"Apartment in Bloomfields, 10-year installments",2,1, 120 sqm," 250,000 EGP","5,000,000 EGP","Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo"
2025-03-31,Apartment,"Apartment with AirConditioner down payment 500,000",3,2, 179 sqm,Cash,Ask for price,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Chalet,best location in Sidi Abdel Rahman- finished -10DP,1,1, 68 sqm," 597,000 EGP","5,973,000 EGP","Shamasy, Sidi Abdel Rahman, North Coast"
2025-03-31,Twin House,Ready to move twin house DP and installments.,3,3, 254 sqm,Cash,"10,800,000 EGP","Tawny Hyde Park, 6 October Compounds, 6 October City, Giza"
2025-03-31,Apartment,Distinctive apartment in the Fifth Settlement,3,2, 160 sqm," 2,184,000 EGP","7,280,000 EGP","Nest Cairo, The 6th Settlement, New Cairo City, Cairo"
2025-03-31,Villa,4bd Villa landscape view + garden installments 8 y,4,4, 375 sqm," 1,955,000 EGP","19,550,000 EGP","Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Finished Ground Apartment In Villette New Cairo,3,3, 194 sqm,Cash,"11,250,000 EGP","Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Apartment for sale fully finishedand ready to moVE,3,2, 152 sqm,Cash,"3,200,000 EGP","Al Maqsad, New Capital Compounds, New Capital City, Cairo"
2025-03-31,Apartment,Immediate receipt of an apartment in Andalusia,3,3, 178 sqm," 1,913,500 EGP","3,827,000 EGP","Al Andalus Buildings, Al Andalus District, New Cairo City, Cairo"
2025-03-31,Townhouse,Townhouse Ready to Move in Sodic The Estates Zayed,5,5, 267 sqm,Cash,"22,500,000 EGP","The Estates, Sheikh Zayed Compounds, Sheikh Zayed City, Giza"
2025-03-31,Duplex,Fully Finished duplex special price in Bloomfields,3,3, 155 sqm,Cash,"11,000,000 EGP","Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo"
2025-03-31,Villa,Villa for sale ready to move in Marq Gardens,3,3, 200 sqm,Cash,"6,000,000 EGP","The MarQ, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Twin House,Twin house deliverd  2025 lowest price at saada,3,5, 315 sqm,Cash,"12,600,000 EGP","SAA'DA, The 1st Settlement, New Cairo City, Cairo"
2025-03-31,Chalet,"finished chalet SeaView,monthly installment 22,000",3,2, 125 sqm,Cash,"9,000,000 EGP","Plage, Sidi Abdel Rahman, North Coast"
2025-03-31,iVilla,ivilla for sale ready to move in Mountain View 1,3,3, 250 sqm,Cash,"8,000,000 EGP","Mountain View 1.1, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Receive in Taj City 0%down payment over 12 years,1,1, 83 sqm,Cash,"4,500,000 EGP","Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Duplex,دوبلكس متشطب 220متر جاردن 120متر متشطب قسط10سنوات,4,4, 220 sqm," 800,000 EGP","14,000,000 EGP","Crescent Walk, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,finished apartment+air conditioner in Zed East,2,3, 128 sqm,Cash,"3,670,000 EGP","Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Chalet,Chale ready to move sea view La vista 6 ain sokhna,3,2, 150 sqm,Cash,"3,800,000 EGP","La Vista 6, La Vista, Al Ain Al Sokhna, Suez"
2025-03-31,Townhouse,Townhouse 4bedroom unique view installment 8 years,4,4, 360 sqm," 1,900,000 EGP","19,000,000 EGP","Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,"Fully finished apartment, 0% down payment la vista",3,2, 160 sqm,Cash,"5,600,000 EGP","El Patio Oro, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Duplex,Duplex with prime location and private garden,3,4, 263 sqm,Cash,"17,250,000 EGP","Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Own a distinctive apartment in Maadi View,3,2, 161 sqm,Cash,"5,447,593 EGP","Maadi View, El Shorouk Compounds, Shorouk City, Cairo"
2025-03-31,Townhouse,"TownHouse 158sqm|1,168,222 Installment Semi Annual",3,3, 158 sqm,Cash,"5,825,891 EGP","Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Townhouse,"Townhouse with AirConditioners,installment 12 year",3,3, 156 sqm,Cash,"7,000,000 EGP","Plage, Sidi Abdel Rahman, North Coast"
2025-03-31,Apartment,Apartment For Sale Ready To Move in Fifth Square,3,3, 154 sqm,Cash,"4,500,000 EGP","Moon Residences, Fifth Square, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Townhouse,Finsihed townhouse lagoon view installment 12year,4,4, 360 sqm,Cash,"17,000,000 EGP","The MarQ Gardens, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,1BR fully finished apartment for sale in Sheraton,1,1, 85 sqm,Cash,"7,500,000 EGP","Valore, Sheraton Al Matar, El Nozha, Cairo"
2025-03-31,Apartment,Apartment in Mountain View iCity October Compound,3,2, 150 sqm,Cash,"11,900,000 EGP","Mountain View iCity October, 6 October Compounds, 6 October City, Giza"
2025-03-31,Apartment,"RTM finished apart in SheikhZayed DP, installments",3,3, 198 sqm,Cash,"3,685,000 EGP","Etapa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza"
2025-03-31,Apartment,On the northern ninetieth directly near the uni,3,2, 166 sqm,Cash,"5,500,000 EGP","Moon Residences, Fifth Square, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Onw bedroom penthouse for sale in Veranda Resort,1,1, 156 sqm,Cash,"4,788,000 EGP","Veranda, Sahl Hasheesh, Hurghada, Red Sea"
2025-03-31,Apartment,"Fully finished apartment with downpayment 290,000",2,1, 135 sqm,Cash,"5,900,000 EGP","Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo"
2025-03-31,Apartment,Apartment for sale in Vida Residence Compound,3,2, 122 sqm,Cash,"3,486,000 EGP","Vida, Cairo Alexandria Desert Road, 6 October City, Giza"
2025-03-31,Apartment,Apartment for sale in 6th of October - Mall of Egy,2,1, 119 sqm,Cash,"4,500,000 EGP","Sun Capital, Fayoum Desert road, 6 October City, Giza"
2025-03-31,Apartment,RTM Apartment in Zed West with Competitive Price,2,2, 100 sqm,Cash,"6,500,000 EGP","Park Side Residence, Zed Towers, Sheikh Zayed Compounds, Sheikh Zayed City, Giza"
2025-03-31,Chalet,"Furnished studio + appliances for resale, Marassi",studio,1, 70 sqm,Cash,"10,000,000 EGP","Marassi, Sidi Abdel Rahman, North Coast"
2025-03-31,Townhouse,Town house for sale in marassi under market price.,3,4, 175 sqm,Cash,"31,500,000 EGP","Marassi, Sidi Abdel Rahman, North Coast"
2025-03-31,Apartment,Distinctive apartment in the Fifth Settlement,2,1, 125 sqm," 1,706,250 EGP","5,687,500 EGP","Nest Cairo, The 6th Settlement, New Cairo City, Cairo"
2025-03-31,Hotel Apartment,Hotel Apartment Finished+ACs in Alamein Towers,2,2, 216 sqm,Cash,"30,000,000 EGP","The Gate Towers, New Alamein City, Al Alamein, North Coast"
2025-03-31,Apartment,Apt ready to move in Latin District in New Alamein,3,3, 216 sqm,Cash,"3,100,000 EGP","Latin District, New Alamein City, Al Alamein, North Coast"
2025-03-31,Chalet,Finished chalet on Lagoon / La Vista Ras El Hikma,3,2, 155 sqm,Cash,"14,000,000 EGP","La vista Ras El Hikma, Ras Al Hekma, North Coast"
2025-03-31,Apartment,Resale Apartment Fully Finished And Ready To Move,3,3, 156 sqm,Cash,"12,300,000 EGP","Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Apartment in Taj City 3BR Under 6 Million,3,3, 146 sqm,Cash,"5,200,000 EGP","Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Receive your apartment within a year in Sawary,3,3, 222 sqm," 1,332,000 EGP","13,320,000 EGP","Vee Sawari, Waterfront, Sawary, Alexandria Compounds, Alexandria"
2025-03-31,Villa,"Standalone for sale 670m in Monuntain View 1,1",7,7, 670 sqm,Cash,"24,600,000 EGP","Mountain View 1.1, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Twin House,with Down payment Over 10yrs Own ur unit in AZZAR,3,3, 250 sqm,Cash,"7,880,000 EGP","Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Duplex,For Sale: Prime Duplex in Eastown by SODIC,3,3, 263 sqm,Cash,"20,000,000 EGP","Sodic East, 6th District, New Heliopolis, Cairo"
2025-03-31,Apartment,"Apartment 110m in Hyde Park, installments 10 years",2,1, 119 sqm," 400,000 EGP","7,500,000 EGP","Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,Distinctive apartment in the Fifth Settlement,2,1, 140 sqm," 1,911,000 EGP","6,370,000 EGP","Nest Cairo, The 6th Settlement, New Cairo City, Cairo"
2025-03-31,Chalet,Finished chalet lagoon view ONLY 300k Dp up to 10Y,1,1, 74 sqm,Cash,"6,400,000 EGP","Al Masyaf, Ras Al Hekma, North Coast"
2025-03-31,Chalet,Chalet For Sale Sea View 3 Bed in Telal Al Sokhna,3,3, 130 sqm,Cash,"4,500,000 EGP","Telal Al Sokhna, Al Ain Al Sokhna, Suez"
2025-03-31,Chalet,chalet for sale in telal ain elsokhna 0% over 8yrs,2,2, 100 sqm,Cash,"12,000,000 EGP","Telal Al Sokhna, Al Ain Al Sokhna, Suez"
2025-03-31,Villa,Standalone Villa Lagoon View At Azha Elsokhna,5,4, 270 sqm,Cash,"27,555,880 EGP","Azha, Al Ain Al Sokhna, Suez"
2025-03-31,Chalet,Biggest Chalet in Hacienda White,3,4, 450 sqm,Cash,"42,000,000 EGP","Hacienda White, Sidi Abdel Rahman, North Coast"
2025-03-31,Apartment,F.F+Ac&#39;s Apartment| Prime View | Mivida |Del. 2025,3,4, 183 sqm,Cash,"22,000,000 EGP","Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Apartment,"Landscape view, lowest price &amp; downPay, 8-Yrs plan",4,3, 192 sqm,Cash,"4,384,000 EGP","Joulz, Cairo Alexandria Desert Road, 6 October City, Giza"
2025-03-31,Villa,In Levana The Only Villa 305m Overlooking Golf,3,3, 305 sqm,Cash,"48,000,000 EGP","Levana, Uptown Cairo, Mokattam, Cairo"
2025-03-31,Chalet,Resale chalet with Panoramic Sea View in azha,2,3, 114 sqm," 6,610,000 EGP","14,982,806 EGP","Azha North, Ras Al Hekma, North Coast"
2025-03-31,Apartment,Studio for resale in Tawny with a prime price,studio,1, 72 sqm,Cash,"2,000,000 EGP","Tawny Hyde Park, 6 October Compounds, 6 October City, Giza"
2025-03-31,Apartment,Apartment for sale - Ready to move - at Sarai,2,2, 125 sqm,Cash,"3,750,000 EGP","Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo"
2025-03-31,Apartment,"Apartment, lowest price in Sun Capital, 40% discou",2,2, 118 sqm,Cash,"4,140,000 EGP","Sun Capital, Fayoum Desert road, 6 October City, Giza"
2025-03-31,Apartment,Your Apartment With Low Down Payment Delivery 2026,2,2, 120 sqm,Cash,"13,000,000 EGP","Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Twin House,Fully Finished Twin House with Prime View,4,5, 240 sqm," 10,737,500 EGP","22,095,500 EGP","Solana, New Zayed City, Sheikh Zayed City, Giza"
2025-03-31,Chalet,now in red sea _ chalet 2 bed fully finished_0% dp,2,2, 103 sqm,Cash,"8,100,000 EGP","Mangroovy Residence, Al Gouna, Hurghada, Red Sea"
2025-03-31,Twin House,Over 10yrs limited time Twinhouse in AZZAR,3,3, 240 sqm,Cash,"6,770,000 EGP","Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Villa,Villa for sale ready to move with a prime location,4,4, 326 sqm,Cash,"34,325,000 EGP","City Gate, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Townhouse,"Launch price next to AUC, installments up to 10y",3,3, 174 sqm," 595,000 EGP","11,900,000 EGP","Dijar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Townhouse,Lowest town house fully finshed ready to move,3,3, 155 sqm,Cash,"15,000,000 EGP","Mountain View, Ras Al Hekma, North Coast"
2025-03-31,Villa,Town House | 10 Years Installments | Offer,3,3, 191 sqm,Cash,"45,667,000 EGP","Silver Sands, Qesm Marsa Matrouh, North Coast"
2025-03-31,Apartment,"For sale, super deluxe, direct view of the norther",3,2, 145 sqm,Cash,"4,700,000 EGP","North Lotus, El Lotus, New Cairo City, Cairo"
2025-03-31,Twin House,Finished Twinhouse open view in The Estates Sodic,5,5, 240 sqm,Cash,"7,500,000 EGP","The Estates, Sheikh Zayed Compounds, Sheikh Zayed City, Giza"
2025-03-31,Townhouse,Villa 175m Open view front of Hyde Park New Cairo,3,3, 175 sqm,Cash,"10,000,000 EGP","Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo"
2025-03-31,Chalet,New Golf Bay price has been lowered for quick sale,2,1, 60 sqm,Cash,"2,500,000 EGP","Golf Porto Marina, Al Alamein, North Coast"
2025-03-31,Townhouse,Villas with a 10% down payment in 6oct city !!,3,4, 208 sqm,Cash,"5,700,000 EGP","Tawny Hyde Park, 6 October Compounds, 6 October City, Giza"
2025-03-31,Hotel Apartment,Branded Apartment Sea View Silver Sands,2,2, 159 sqm," 1,500,000 EGP","30,000,000 EGP","Silver Sands, Qesm Marsa Matrouh, North Coast"
2025-03-31,Apartment,Resale 3Bed Apartment | Fully Finished | O-West,3,3, 192 sqm,Cash,"10,000,000 EGP","O West, 6 October Compounds, 6 October City, Giza"
2025-03-31,Chalet,Chalet U7 Privet Roof Golf View Ready to Move,3,3, 185 sqm,Cash,"11,500,000 EGP","Al Ein Bay, Al Ain Al Sokhna, Suez"
